740034504,Åstorp Helsingborgsgatan,56.135056,12.943795,1277,6588417,1647349
740034506,Ramsö brygga,59.390582,18.398685,0187,6588502,1647794
740034507,Vegabryggan,59.391188,18.406567,0187,6587784,1648520
740034508,Ramsöberg brygga,59.384495,18.418834,0187,6586923,1649476
740034509,Knutsholmen brygga,59.376436,18.435040,0187,6379578,1268631
740034510,Sandö,57.482376,11.946807,1384,6586031,1649960
740034512,Skogsö Södra brygga,59.368266,18.442924,0187,6585806,1649498
740034513,Skogsö Udde brygga,59.366412,18.434651,0187,6590885,1645502
740034514,Stegesund brygga,59.413355,18.367884,0187,6590717,1644619
740034516,Edholma brygga,59.412152,18.352237,0187,6591833,1645037
740034518,Vikingsborg brygga,59.422016,18.360344,0187,6587296,1643587
740034519,Karlsudd brygga,59.381827,18.331796,0187,6589733,1645415
740034520,Rindö Västra brygga,59.403054,18.365574,0187,6585742,1648729
740034528,Ljungbergsgårdens vägskäl,59.366110,18.421097,0187,6161660,1321900
740034531,Malmö Drakagatan,55.551896,12.982937,1280,6176112,1335966
740034533,Lund Råby trafikplats,55.686497,13.196966,1281,6220448,1308370
740034550,Helsingborg Muskötgatan,56.074029,12.727477,1283,6219981,1307942
740034552,Helsingborg Garnisonsgatan Södra,56.069670,12.720949,1283,6222440,1310745
740034553,Väla IKEA,56.092839,12.764152,1283,6192671,1341168
740034554,Eslöv Aprikosgatan,55.836808,13.269959,1285,6145724,1376062
740034557,Ystad Saltsjöbaden,55.425605,13.847661,1286,6632345,1683899
740034559,Lidö brygga,59.769901,19.078979,0188,6632744,1686455
740034560,Tyvö brygga,59.772337,19.124748,0188,6208466,1394804
740034562,Snårarp Kretsloppsparken,55.993275,14.119437,1290,6192460,1400413
740034564,Furuboda Erwes väg,55.850771,14.215182,1290,6193318,1400666
740034565,Furuboda Kaptenens väg,55.858526,14.218906,1290,6630823,1686639
740034567,Rovholmen brygga,59.755040,19.126307,0188,6632888,1688117
740034568,Gisslingö brygga,59.772877,19.154409,0188,6201691,1395182
740034569,Gringelstad Syster Karins väg,55.932535,14.128126,1290,6520162,1618017
740034580,Krokskär brygga,58.787492,17.846152,0192,6595245,1646309
740034583,Lervik brygga,59.452173,18.385056,0117,6595742,1647430
740034584,Elgö brygga,59.456238,18.405141,0117,6597281,1648245
740034586,Ekholmen brygga,59.469752,18.420563,0117,6597437,1649569
740034587,Norra Betsö brygga,59.470681,18.444002,0117,6598857,1650871
740034589,Seglarö brygga,59.482949,18.467947,0117,6598019,1650742
740034590,Fåglarö brygga,59.475481,18.465082,0117,6596477,1653894
740034592,Grundvik brygga,59.460513,18.519520,0117,6593252,1657401
740034598,Staveström brygga,59.430300,18.578924,0117,6593435,1657798
740034599,Örsö brygga,59.431792,18.586045,0117,6594505,1657691
740034600,Storängen brygga,59.441425,18.584949,0117,6594776,1657905
740034601,Strömsholm brygga,59.443775,18.588916,0117,6595299,1657281
740034602,Stensvik brygga,59.448698,18.578314,0117,6596107,1658436
740034603,Hummelmora brygga,59.455509,18.599248,0117,6598829,1666826
740034607,Ingmarsö Norra brygga,59.476666,18.749112,0117,6597555,1665649
740034610,Brottö brygga,59.465711,18.727386,0117,6599427,1662332
740034612,Nässlingen brygga,59.483787,18.670377,0117,6599770,1665426
740034614,Äpplarö brygga,59.485655,18.725172,0117,6600726,1672193
740034622,Särsö brygga,59.491506,18.845199,0117,6579872,1634078
740034624,Nacka Strand brygga,59.318371,18.160025,0182,6583418,1638779
740034625,Hasseludden brygga,59.348656,18.244785,0182,6584770,1641049
740034626,Riset brygga,59.360029,18.285531,0182,6583053,1637596
740034631,Klippudden brygga,59.345770,18.223777,0186,6580936,1635160
740034632,Fjäderholmarna brygga,59.327570,18.179676,0186,6359912,1281612
740034646,Löftabro,57.312576,12.180241,1384,6582616,1633548
740034657,Lidingö Larsberg brygga,59.343150,18.152423,0186,6242472,1511184
740034667,Appleryd Tombäcksv.,56.310093,15.985947,0834,6410475,1358464
740034702,Nillas väg,57.796487,13.424884,1491,6353781,1281328
740034703,Väröbacka skola,57.257498,12.180950,1383,6666655,1600429
740034714,Åby (Viksta),60.106290,17.610867,0360,7024010,1644171
740034722,Ås Kamgatan,63.296278,18.680008,2284,7048707,1646827
740034725,Svedje vägskäl 1075/1080,63.516469,18.755543,2284,6408121,1410955
740034726,Huskvarna Fagerslätt vändplan,57.788862,14.308094,0680,6600969,1669968
740034738,Norra Ekskäret,59.494590,18.806173,0117,6579411,1631308
740034743,Saltsjökvarn brygga,59.315105,18.111141,0182,6579555,1632069
740034744,Finnboda hamn brygga,59.316160,18.124581,0182,6387767,1291641
740034749,Ubbhult Lund,57.566917,12.322680,1384,6386663,1290651
740034751,Ubbhults såg,57.556565,12.307119,1384,6586770,1370520
740034753,Karlstad Idrottens hus,59.381636,13.526825,1780,7325220,1873074
740034761,Salmis,65.808850,23.978919,2583,6586167,1624787
740034768,Bagartorp norra,59.377681,18.000629,0184,6581244,1629390
740034770,Stockholm Nybrokajen,59.332138,18.078586,0180,6304370,1439903
740034777,Skogsuddevägen,56.862201,14.819966,0780,6303467,1439533
740034780,Romalyckan,56.854045,14.814115,0780,6303516,1439208
740034782,Furutåskolan,56.854442,14.808777,0780,6303414,1438976
740034784,Elin Wägners väg,56.853496,14.805000,0780,6302904,1438852
740034786,Bondevägen,56.848901,14.803090,0780,6302443,1438693
740034788,Slåttervägen Växjö,56.844740,14.800596,0780,6302155,1438692
740034790,Allmogevägen,56.842154,14.800649,0780,6303044,1439905
740034792,Teleborgshallen,56.850295,14.820312,0780,6302714,1439970
740034794,Blidens väg,56.847340,14.821455,0780,6302620,1439648
740034795,Klangens väg,56.846455,14.816201,0780,6302870,1439684
740034796,Lugnadalsvägen,56.848704,14.816731,0780,6303024,1439701
740034797,Ljungfällevägen,56.850089,14.816974,0780,6303528,1440370
740034802,P G Vejdes väg,56.854701,14.827818,0780,6305576,1439905
740034805,Annae Gärde,56.873029,14.819713,0780,6305610,1440160
740034807,Alegatan,56.873367,14.823887,0780,6305518,1440385
740034809,Stjärnvägen,56.872570,14.827597,0780,6305380,1440750
740034811,Spånadsvägen,56.871378,14.833614,0780,6305557,1440787
740034813,Linodlarvägen,56.872972,14.834180,0780,6305792,1440768
740034815,Frövägen,56.875079,14.833813,0780,6304022,1439278
740034822,Vallanäsvägen,56.858995,14.809804,0780,6312554,1438580
740034823,Lilla Trädgårdstorpet,56.935508,14.796298,0780,6305954,1440745
740034825,Grustagsgatan,56.876531,14.833398,0780,6306190,1440724
740034827,Gamla Risingevägen,56.878647,14.832999,0780,6306285,1440944
740034829,Ugglevägen,56.879528,14.836585,0780,6306246,1441133
740034831,Skansvägen,56.879202,14.839693,0780,6306167,1441373
740034834,Ejdervägen,56.878523,14.843647,0780,6306568,1441889
740034837,Tärnvägen,56.882189,14.852018,0780,6306394,1441888
740034838,Tranvägen,56.880626,14.852041,0780,6306042,1441674
740034839,Örnvägen,56.877439,14.848612,0780,7221403,1637768
740034841,Gamla Aspliden,65.067273,18.733415,2418,6307059,1438791
740034844,Vintervägen,56.886199,14.801090,0780,6307857,1438672
740034848,Dalbovägen,56.893348,14.798946,0780,6308129,1438710
740034850,Sommarvägen,56.895795,14.799504,0780,6308403,1438689
740034852,Nydalavägen,56.898253,14.799093,0780,6309088,1438105
740034854,Kalendervägen,56.904325,14.789344,0780,6308976,1438350
740034856,Päronvägen,56.903352,14.793391,0780,6309694,1438028
740034858,Murvägen,56.909756,14.787932,0780,6587378,1370871
740034859,Karlstad Sjöstad,59.387197,13.532630,1780,6309870,1437978
740034860,Blockhusvägen,56.911330,14.787068,0780,6586526,1369758
740034861,Karlstad Nöjesfabriken,59.379212,13.513577,1780,6310016,1438045
740034862,Värnvägen,56.912649,14.788132,0780,6310018,1438346
740034864,Paradvägen,56.912708,14.793072,0780,6310718,1438736
740034868,Lugnetvägen,56.919044,14.799305,0780,6312199,1438388
740034872,Kronobergs kungsgård,56.932295,14.793231,0780,6617084,1335496
740034873,Smådal,59.641180,12.887970,1784,6312904,1438693
740034874,Kronobergs slottsruin,56.938666,14.798069,0780,6306404,1438328
740034881,Wieselgrensgatan,56.880257,14.793655,0780,6306793,1438236
740034883,Norra Ringvägen,56.883737,14.792052,0780,6802402,1531670
740034884,Bollnäs Tuppz,61.335587,16.396654,2183,6306994,1438200
740034885,Bländavägen,56.885537,14.791413,0780,6856850,1516446
740034886,Ljusdal Rattgatan,61.825106,16.117142,2161,6307284,1438154
740034887,Dackevägen,56.888134,14.790587,0780,6844900,1519400
740034888,Järvsö Industrivägen,61.717740,16.171920,2161,6307537,1438082
740034889,Vänortsvägen,56.890397,14.789345,0780,6854030,1499856
740034890,Smens,61.800153,15.802335,2161,6719714,1552075
740034892,Sandviken Säljansvägen,60.591433,16.755385,2181,6307867,1437972
740034893,Islandsvägen,56.893345,14.787460,0780,6719660,1552708
740034894,Sandviken Trebo golf,60.590866,16.766919,2181,6308123,1437924
740034895,Bokelundsrondellen,56.895637,14.786610,0780,6310113,1439216
740034896,Jupitervägen,56.913675,14.807330,0780,6308520,1438188
740034897,Pettersberg,56.899237,14.790844,0780,6308492,1438598
740034899,Bokelundsvägen,56.899040,14.797578,0780,7089642,1713782
740034900,Umeå Lagervägen,63.848703,20.153007,2480,6308428,1438802
740034901,Mariakyrkan,56.898492,14.800941,0780,6306199,1438605
740034903,Oxtorget,56.878453,14.798248,0780,7167669,1637784
740034904,Lycksele Lasarett,64.585924,18.681909,2481,6308159,1439107
740034906,Pilbäckstorget,56.896117,14.806010,0780,7168236,1637798
740034907,Lycksele Smedsberget,64.590998,18.682737,2481,6308231,1439414
740034908,Källebergsvägen,56.896804,14.811029,0780,7167584,1636844
740034909,Lycksele Vilhelminavägen,64.585543,18.662231,2481,6308234,1439583
740034910,Skogslyckevägen,56.896853,14.813801,0780,7451297,1724210
740034911,Aitik,67.074125,20.965428,2523,6307339,1439058
740034912,Blomstervägen,56.888748,14.805403,0780,6308109,1440004
740034914,Surbrunnsvägen,56.895785,14.820738,0780,7328942,1593084
740034915,Arjeplog Öberget,66.046691,17.858999,2506,6307248,1440282
740034916,Hagalyckevägen,56.888090,14.825502,0780,6508169,1407112
740034917,Trälket,58.685977,14.203510,1473,6308144,1439930
740034918,Blåbärsvägen,56.896090,14.819516,0780,6506737,1407940
740034919,Hindrikstorp,58.673304,14.218366,1473,6308084,1440102
740034920,Lönnvägen,56.895573,14.822352,0780,6515573,1400754
740034921,Mårby,58.751006,14.090668,1473,6308012,1440212
740034922,Stora Fridhem,56.894941,14.824174,0780,6515253,1400399
740034923,Sörby,58.748053,14.084680,1473,6307718,1440126
740034924,Lyckansberg,56.892290,14.822832,0780,6512094,1401243
740034925,Kvarnbolet,58.719899,14.100640,1473,6307514,1440080
740034926,Lillestadsskolan,56.890452,14.822126,0780,6511877,1401838
740034927,Gastorp,58.718088,14.110999,1473,6307308,1439964
740034928,Elleholmsvägen,56.888588,14.820272,0780,6307062,1439962
740034929,Anna Trolles väg,56.886379,14.820297,0780,6306944,1440136
740034931,Prebendevägen,56.885342,14.823179,0780,6477282,1367615
740034932,Stora Ekeberg,58.398633,13.540945,1495,6306724,1439699
740034934,Teknikum,56.883310,14.816063,0780,6459539,1407672
740034935,Trollebo,58.249676,14.232786,1497,6306644,1439548
740034936,Pär Lagerkvists väg,56.882572,14.813606,0780,6552036,1321916
740034938,Bergslagsgatan,59.052573,12.701291,1492,6306610,1439289
740034941,Hovsgatan,56.882233,14.809366,0780,6586137,1624616
740034942,Bagartorp,59.377462,17.997605,0184,6307123,1439134
740034943,Ringsbergsvägen,56.886819,14.806701,0780,6593067,1620600
740034944,Häggviksleden,59.440793,17.930897,0163,6307656,1438926
740034945,Hovslund,56.891577,14.803161,0780,6307942,1438854
740034947,Antons väg,56.894135,14.801911,0780,6651825,1665314
740034948,Massum,59.952331,18.764134,0188,6594619,1636766
740034949,Kulla vägskäl,59.449770,18.216561,0117,6309088,1440338
740034951,Mårdvägen,56.904618,14.825988,0780,6542961,1603845
740034952,Nygård,58.995701,17.611847,0181,6309372,1440664
740034953,Lämmelvägen,56.907210,14.831271,0780,6425286,1291252
740034954,Baskanäs,57.902982,12.283620,1440,6311804,1441939
740034955,Långarörsvägen,56.929208,14.851639,0780,6423712,1286851
740034956,Holmetången,57.886799,12.210951,1440,6310942,1442415
740034957,Vik,56.921527,14.859651,0780,6304070,1441948
740034959,Östratorp Växjö,56.859767,14.853556,0780,6302962,1442116
740034961,Skirsnäs,56.849840,14.856561,0780,6306239,1438056
740034963,Vikingagatan,56.878739,14.789235,0780,6306831,1437744
740034966,Viktor Rydbergsgatan,56.884012,14.783973,0780,6307174,1436984
740034974,Ljungadalsgatan,56.886989,14.771423,0780,6307029,1435786
740034977,Bergsnäs,56.885523,14.751810,0780,6307702,1435274
740034979,Mjölnarvägen,56.891495,14.743241,0780,6306306,1435204
740034981,Östra Räppevägen,56.878951,14.742449,0780,6307364,1434776
740034983,Högsbyvägen Växjö,56.888390,14.735158,0780,6307890,1434724
740034985,Envägen,56.893105,14.734170,0780,6307956,1434964
740034987,Runvägen,56.893732,14.738090,0780,6308256,1435025
740034989,Lillängsvägen,56.896434,14.739014,0780,6308666,1435024
740034991,Klintvägen,56.900115,14.738893,0780,6309288,1435040
740034995,Kantorsvägen,56.905702,14.738996,0780,6309777,1435066
740034997,Gullregnsvägen,56.910096,14.739298,0780,6310193,1435050
740034999,Ekliden Växjö,56.913829,14.738928,0780,6310095,1435548
740035003,Lunnabyvägen,56.913018,14.747127,0780,6305695,1435144
740035004,Johannesberg,56.873457,14.741621,0780,6306352,1437548
740035011,Bollgatan,56.879685,14.780876,0780,6306702,1437499
740035013,Hejaregatan,56.882821,14.779987,0780,6306728,1437062
740035017,Växjö Arenastaden norra,56.882996,14.772813,0780,6307098,1437004
740035019,Lagergatan,56.886310,14.771770,0780,6307665,1436909
740035024,Sjöudderondellen,56.891388,14.770071,0780,6307954,1436746
740035028,Stinavägen,56.893960,14.767325,0780,6308092,1436726
740035030,Sjöudden,56.895197,14.766963,0780,6308357,1437182
740035033,Idavägen,56.897638,14.774378,0780,6307276,1436940
740035035,Verkstadsgatan Växjö,56.887899,14.770676,0780,6306384,1440582
740035048,Fagrabäck,56.880371,14.830625,0780,6307090,1439548
740035052,Ekebovägen,56.886576,14.813500,0780,6306742,1441914
740035054,Vildgåsvägen,56.883754,14.852388,0780,6305104,1441116
740035056,Sandviksverket,56.868946,14.839679,0780,6303872,1441327
740035058,Nyborg Växjö,56.857911,14.843423,0780,6304366,1441032
740035060,Brände Udde,56.862309,14.838473,0780,6305004,1440553
740035062,Lantmannavägen,56.867977,14.830472,0780,6306590,1440629
740035066,Fagrabäckskolan,56.882227,14.831348,0780,6301749,1440237
740035068,Djupadal,56.838710,14.826056,0780,6306689,1439465
740035070,Lineborgsplan,56.882965,14.812234,0780,6308086,1438902
740035076,Harsövägen Växjö,56.895435,14.802664,0780,6308114,1438832
740035077,Norregårdsvägen,56.895677,14.801509,0780,6306417,1440029
740035079,Katedralskolan,56.880596,14.821548,0780,6309560,1440844
740035080,Björnvägen,56.908921,14.834181,0780,6307996,1437586
740035083,Hjalmar Petris väg,56.894451,14.781095,0780,6309454,1442336
740035088,Hedvägen,56.908157,14.858693,0780,6303132,1442276
740035091,Sjögård Växjö,56.851386,14.859145,0780,6517247,1570339
740035092,Påljungshage KC,58.771728,17.020984,0480,6309041,1440296
740035093,Rådjursvägen,56.904191,14.825310,0780,6531997,1556936
740035094,Vallåkra,58.906095,16.793115,0480,6309642,1439932
740035095,Renvägen,56.909540,14.819194,0780,6536106,1575390
740035096,Långbro,58.940133,17.114636,0480,6309829,1440871
740035097,Bävervägen,56.911340,14.834562,0780,6502424,1561669
740035098,Laggarbo,58.640002,16.867102,0480,6309439,1442108
740035099,Åkervägen Växjö,56.907994,14.854954,0780,6309400,1441322
740035101,Sandvägen,56.907545,14.842064,0780,6514340,1568882
740035103,Stenbärsvägen,58.745871,16.994915,0480,7308022,1772424
740035104,Sävast Lillgärdesvägen,65.756975,21.755342,2582,7308464,1771624
740035105,Sävast Trångagatan,65.761595,21.738891,2582,6309510,1438660
740035110,Hovshaga C,56.908188,14.798349,0780,6302487,1439744
740035111,Skimmelvägen,56.845273,14.817805,0780,6302970,1440086
740035112,"Teleborgshallen, Teleborgsv.",56.849654,14.823295,0780,6305065,1439834
740035113,Kampen,56.868432,14.818670,0780,6306789,1439204
740035114,Hovsberg,56.883829,14.807929,0780,6308787,1438650
740035115,Vingavägen,56.901695,14.798360,0780,6309304,1438077
740035118,Påskvägen,56.906261,14.788832,0780,6311653,1438476
740035119,Pene vägskäl,56.927405,14.794809,0780,6305873,1439073
740035141,Lasarettet Växjö,56.875587,14.806000,0780,6306707,1436652
740035151,Växjö Samarkand södra,56.882751,14.766094,0780,6303154,1440638
740035158,Georg Lückligsvägen,56.851377,14.832297,0780,6303108,1440240
740035159,Fredrik Bondes väg,56.850913,14.825786,0780,6303463,1440774
740035161,Slottstaden,56.854169,14.834454,0780,6303928,1440102
740035162,Trummenvägen,56.858258,14.823332,0780,6308842,1440588
740035163,Deltavägen,56.902442,14.830148,0780,6309130,1441105
740035164,Blockvägen,56.905093,14.838565,0780,6309333,1441696
740035165,Minnesotavägen,56.906991,14.848217,0780,6302017,1440214
740035167,Telestad,56.841114,14.825616,0780,6301942,1439573
740035168,Seglarevägen,56.840357,14.815133,0780,6306909,1434700
740035169,Holmenvägen,56.884294,14.734029,0780,6310206,1438721
740035171,Olsberg,56.914445,14.799182,0780,6306095,1437054
740035172,Marketenterivägen,56.877311,14.772839,0780,6322587,1443392
740035174,Rydet Åby,57.026205,14.873081,0780,6308393,1431720
740035177,Långstorp Växjö,56.897189,14.684755,0780,6312525,1441714
740035179,Skirshult,56.935653,14.847778,0780,6316741,1441389
740035181,Stojby södra,56.973466,14.841463,0780,6317555,1442114
740035183,Stojby,56.980866,14.853196,0780,6318736,1442478
740035185,"Sjövik, Rottne",56.991515,14.858912,0780,6319566,1442370
740035187,Karlstorp Växjö,56.998954,14.856946,0780,6321290,1443678
740035189,Södregård,57.014594,14.878080,0780,6322287,1444092
740035191,Bengtsgårdsvägen,57.023596,14.884672,0780,6322292,1444262
740035193,Strålagårdsvägen,57.023662,14.887470,0780,6321770,1444822
740035194,"Fabriksvägen,Rottne",57.019042,14.896804,0780,6322338,1444856
740035195,"Skansvägen, Rottne",57.024146,14.897239,0780,6322076,1452675
740035197,Simonsgård Brittatorp,57.022662,15.026019,0780,6332164,1449845
740035201,Hornaryd,57.112941,14.977412,0780,6560563,1631959
740035203,Traversvägen,59.145848,18.111126,0136,6561113,1631834
740035204,Dåntorpsvägen västra,59.150820,18.109276,0136,6561261,1632394
740035205,Rudanvägen,59.151974,18.119143,0136,6320552,1457856
740035206,Prästgården Dädesjö,57.009480,15.111572,0780,6320012,1460988
740035208,Arebro,57.004907,15.163202,0780,6320089,1462237
740035210,Näsbykulla,57.005702,15.183744,0780,6323296,1455386
740035212,Drättinge,57.033887,15.070435,0780,6325776,1454733
740035214,Brandstationen Braås,57.056091,15.059235,0780,6326298,1454721
740035216,Lottas väg,57.060777,15.058943,0780,6326674,1454580
740035218,Fritidsvägen Braås,57.064139,15.056551,0780,6326501,1454422
740035220,Ulvaskogsvägen,57.062570,15.053978,0780,6313180,1444085
740035223,Sjöviksvägen,56.941826,14.886575,0780,6313233,1444765
740035225,Vikensvedsvägen,56.942384,14.897734,0780,6313304,1445318
740035227,Ulvafall,56.943087,14.906803,0780,6313661,1446006
740035229,Gårdsbyvägen,56.946373,14.918029,0780,6701056,1614200
740035230,Lövstabruk Barnens bruk,60.411242,17.877706,0360,6315206,1447895
740035232,Hultäng,56.960462,14.948746,0780,6466717,1243977
740035233,Kristinebergs brygga,58.249314,11.443364,1484,6315974,1448992
740035234,Stora Slottet,56.967481,14.966621,0780,6612908,1612593
740035235,Steningehöjden,59.621002,17.800352,0191,6316347,1449510
740035236,Nybygget,56.970886,14.975061,0780,6688056,1346586
740035237,Norra Överbyn,60.281695,13.031625,1737,6688828,1347774
740035238,Nötövägen,60.289062,13.052491,1737,6318228,1450589
740035239,Nybo,56.987893,14.992432,0780,6319130,1451674
740035241,Björkavägen,56.996106,15.010105,0780,6320235,1453590
740035244,Lilla Boldövägen,57.006225,15.041423,0780,6328346,1442872
740035247,Bjälvatorp,57.077848,14.863210,0780,6329466,1442338
740035249,Ödetofta,57.087837,14.854148,0780,6329952,1441294
740035251,Rylte,57.092069,14.836817,0780,6330090,1439410
740035253,Asavägen,57.093064,14.805711,0780,6671764,1373278
740035254,Långmon,60.144783,13.523859,1783,6328924,1440266
740035255,Lidekvarn,57.082707,14.820107,0780,6327372,1440332
740035257,Nykulla,57.068781,14.821565,0780,6324231,1439930
740035259,Tjureda,57.040528,14.815690,0780,6323055,1439944
740035261,Dalhem Åby,57.029971,14.816201,0780,6322394,1441984
740035263,Borlanda,57.024297,14.849944,0780,6323906,1443438
740035265,Norraby,57.038053,14.873541,0780,6325605,1442962
740035267,Målajordsvägen,57.053249,14.865317,0780,6311080,1433736
740035269,Härlövsvägen,56.921606,14.717129,0780,6314412,1433922
740035271,Tunatorp norra,56.951549,14.719312,0780,6315666,1433536
740035273,Hågeryd,56.962752,14.712640,0780,6318248,1432450
740035275,Sjögård Ör,56.985777,14.694101,0780,6319432,1431224
740035277,Klockaregård,56.996226,14.673616,0780,6319859,1431441
740035280,Amundgård,57.000092,14.677070,0780,6321116,1432096
740035282,Svanebro,57.011474,14.687507,0780,6321084,1433134
740035284,Sandsjövägen,57.011338,14.704598,0780,6320798,1434197
740035286,Hördavägen,57.008923,14.722166,0780,6320834,1437262
740035289,Jule,57.009673,14.772595,0780,6322748,1437620
740035294,Hagtornsvägen,57.026906,14.778012,0780,7025516,1647606
740035295,Arnäsvägen,63.308374,18.749778,2284,6323051,1437689
740035296,Herrgårdsvägen,57.029636,14.779073,0780,6323152,1437724
740035298,Rättare Sjögrens väg,57.030547,14.779624,0780,6324302,1437309
740035299,"Gunnarstorp, Åby",57.040816,14.772504,0780,7025066,1647060
740035300,Örnsköldsvik Terminalvägen,63.304566,18.738492,2284,6325258,1437095
740035301,Skavenäs,57.049370,14.768740,0780,6326255,1436562
740035303,Hjulatorp,57.058249,14.759708,0780,6638414,1602768
740035304,Uppsala Akademiska ing 1,59.852359,17.638839,0380,6326994,1435948
740035305,Torshult,57.064799,14.749402,0780,6327442,1434427
740035307,Ödekyrkogården,57.068607,14.724218,0780,6328016,1433900
740035309,Bergs Säteri,57.073685,14.715381,0780,6949265,1610579
740035310,Härnösand Strengbergsgatan 28,62.638102,17.960887,2280,6949746,1608842
740035311,Murbergsskolan/Länsmuséet,62.642931,17.927358,2280,6329518,1432964
740035312,Bygdegården Berg,57.087035,14.699550,0780,6330532,1431936
740035314,Furuledet,57.095988,14.682323,0780,7008688,1486621
740035315,Kvarnbacken,63.187540,15.539275,2303,7025598,1508024
740035316,Köttsjön Svedjan,63.339407,15.965212,2303,6332182,1429106
740035320,Slätthult Lammhult,57.110374,14.635178,0780,6334868,1427902
740035322,Anebodavägen,57.134301,14.614537,0780,6732185,1574558
740035323,Gävle Bönakrysset,60.699785,17.170264,2180,6337688,1426565
740035324,Grevarydsgatan,57.159406,14.591633,0780,6782134,1554344
740035325,Källmyran,61.151232,16.814286,2182,6792592,1565675
740035326,Höljebro Västra,61.243330,17.028286,2182,6345147,1365515
740035327,Nennesmo Skattegården,57.212520,13.579363,0662,6323538,1438829
740035328,Hagaborg,57.034161,14.797725,0780,6329038,1429358
740035329,Källehult,57.082186,14.640222,0780,6582092,1647133
740035330,Klostervägen,59.333938,18.390569,0120,6327178,1429374
740035331,Ramsås,57.065490,14.641010,0780,7122503,1652441
740035332,Kvarnfors,64.175131,18.940932,2481,6326106,1429488
740035333,Notteryd,57.055883,14.643190,0780,6324684,1429916
740035335,Silvatorp,57.043182,14.650638,0780,6322853,1430298
740035337,Hylte,57.026801,14.657437,0780,6318476,1429684
740035339,Örsgärde,56.987411,14.648550,0780,6318824,1430692
740035341,Sunnanåkra,56.990688,14.665032,0780,6318982,1431151
740035343,Ör,56.992175,14.672538,0780,6299217,1431281
740035345,Odenslandavägen,56.814739,14.680031,0780,6241611,1512440
740035346,Brömsebro Råsens vsk E22,56.302329,16.006199,0834,6299609,1431698
740035347,Nöbbele vägskäl,56.818320,14.686752,0780,6239926,1514016
740035348,Brömse Stubbem/Råsen vsk,56.287153,16.031568,1080,6300886,1432218
740035349,Öjavägen,56.829862,14.694926,0780,6215556,1326688
740035350,Rovehus,56.037128,13.024435,1214,6301744,1432836
740035351,Västenhaga,56.837655,14.704821,0780,6215310,1326932
740035352,Bensige väg,56.035009,13.028503,1214,6303182,1433966
740035353,Marklanda,56.850728,14.722958,0780,6214257,1327876
740035354,Tennsmedjan,56.025903,13.044304,1214,6303850,1434464
740035355,Hammaren,56.856796,14.730947,0780,6213668,1328116
740035356,Böketofta,56.020705,13.048526,1214,6304290,1434532
740035357,Rydsborg,56.860756,14.731948,0780,6213304,1328506
740035358,Bauserödsvägen,56.017579,13.055005,1214,6304965,1434859
740035359,Bergkvara,56.866863,14.737135,0780,6212656,1329268
740035360,Mariehill,56.012037,13.067621,1214,6298650,1440518
740035361,Rinkaby,56.810921,14.831382,0780,6211656,1330138
740035362,Kågeröd Norra,56.003375,13.082185,1214,6297120,1440668
740035363,Kängslebäck,56.797203,14.834193,0780,6211250,1330615
740035364,Kågeröd Lunnaskolan,55.999901,13.090078,1214,6295836,1440563
740035365,Lunden Växjö,56.785660,14.832774,0780,6205174,1331536
740035366,Källstorps gård,55.945715,13.108621,1214,6293800,1440113
740035368,Osabyvägen,56.767322,14.825889,0780,6202568,1331326
740035369,Svalöv Skolgatan,55.922262,13.106891,1214,6292534,1440204
740035370,Hovmansgården,56.755966,14.827673,0780,6290534,1439394
740035372,Stenslanda,56.737904,14.814906,0780,6199030,1325455
740035373,Hällstorp,55.888431,13.015375,1214,6289630,1439382
740035374,Ållarydsvägen,56.729785,14.814924,0780,6211460,1323398
740035375,Ekeby Möbelgatan,55.999185,12.974410,1260,6287202,1440368
740035376,Arnegård,56.708112,14.831594,0780,6213215,1322445
740035377,Ekeby Järnvägsgatan,56.014576,12.957996,1260,6286859,1440468
740035378,Rävagården,56.705044,14.833305,0780,6286081,1440598
740035380,Ringagården,56.698075,14.835607,0780,6217822,1324880
740035381,S Vram Östra vägen,56.056798,12.993985,1260,6217134,1325163
740035382,S Vram Ridhuset,56.050729,12.998970,1260,6284405,1440348
740035383,Jäts Kyrka,56.682995,14.831916,0780,6216816,1325323
740035384,S Vram Valter Sjölins väg,56.047935,13.001742,1260,6282334,1441020
740035385,Gunnebo,56.664485,14.843353,0780,6216170,1325988
740035386,S Vram Jordbergavägen,56.042382,13.012820,1260,6281818,1441407
740035387,Andersgård,56.659900,14.849781,0780,6226384,1340510
740035388,Backabo,56.139077,13.239494,1276,6289954,1432829
740035391,Torstalycke,56.731797,14.707804,0780,6290171,1431110
740035393,Nyborg Kalvsvik,56.733495,14.679668,0780,6197685,1315557
740035394,Landskrona Österleden Ö,55.872682,12.858312,1282,6291041,1433378
740035395,Sunnerö,56.741636,14.716490,0780,6196813,1316606
740035396,Landskrona Skjutbanorna,55.865260,12.875637,1282,6292734,1433340
740035397,Boda Kalvsvik,56.756831,14.715428,0780,6203170,1320404
740035398,Gluggstorpsvägen,55.923712,12.932006,1283,6294878,1433594
740035399,Rydet Kalvsvik,56.776117,14.719024,0780,6204606,1321561
740035400,Strömsnäsvägen,55.937024,12.949542,1283,6205185,1321576
740035401,Norrabyvägen,55.942223,12.949399,1283,6297834,1438437
740035402,Dänningeborg,56.803324,14.797515,0780,6206626,1321469
